25.5000000000000000,25.3750000000000000,25.1250000000000000,25.1250000000000000,25.1250000000000000,24.8750000000000000,25.0000000000000000,25.0000000000000000,25.0000000000000000,24.6250000000000000,24.6250000000000000,24.7500000000000000,24.6250000000000000,24.7500000000000000,24.7500000000000000,24.8750000000000000,25.0000000000000000,25.1250000000000000,25.2500000000000000,25.5000000000000000,25.6250000000000000,25.8750000000000000,26.0000000000000000,26.0000000000000000,26.1250000000000000,26.3750000000000000,26.5000000000000000,26.8750000000000000,27.1250000000000000,27.3750000000000000,27.6250000000000000,27.7500000000000000,27.8750000000000000,27.8750000000000000,28.0000000000000000,27.8750000000000000,27.7500000000000000,27.6250000000000000,27.3750000000000000,27.3750000000000000,27.2500000000000000,27.1250000000000000,26.8750000000000000,26.7500000000000000,26.6250000000000000,26.5000000000000000,26.3750000000000000,26.2500000000000000,26.1250000000000000,26.0000000000000000
21.6250000000000000,21.6250000000000000,21.6250000000000000,21.7500000000000000,21.7500000000000000,21.7500000000000000,21.6250000000000000,21.3750000000000000,21.3750000000000000,21.2500000000000000,21.1250000000000000,21.1250000000000000,21.2500000000000000,21.3750000000000000,21.5000000000000000,21.6250000000000000,22.0000000000000000,22.0000000000000000,22.3750000000000000,22.5000000000000000,23.0000000000000000,23.3750000000000000,23.7500000000000000,24.2500000000000000,24.7500000000000000,25.5000000000000000,26.1250000000000000,26.5000000000000000,26.7500000000000000,26.5000000000000000,26.1250000000000000,25.7500000000000000,25.2500000000000000,24.7500000000000000,24.2500000000000000,24.1250000000000000,23.7500000000000000,23.6250000000000000,23.2500000000000000,23.1250000000000000,22.8750000000000000,22.6250000000000000,22.3750000000000000,22.1250000000000000,21.8750000000000000,21.7500000000000000,21.6250000000000000,21.6250000000000000,21.6250000000000000,21.6250000000000000
17.8750000000000000,17.7500000000000000,17.3750000000000000,17.3750000000000000,17.5000000000000000,17.3750000000000000,17.5000000000000000,17.6250000000000000,17.3750000000000000,17.5000000000000000,17.6250000000000000,17.8750000000000000,17.8750000000000000,17.8750000000000000,18.1250000000000000,18.3750000000000000,18.8750000000000000,19.1250000000000000,19.2500000000000000,19.6250000000000000,20.1250000000000000,20.5000000000000000,21.1250000000000000,21.7500000000000000,22.5000000000000000,23.5000000000000000,24.1250000000000000,24.3750000000000000,24.5000000000000000,24.2500000000000000,23.7500000000000000,23.1250000000000000,22.7500000000000000,22.3750000000000000,22.0000000000000000,21.6250000000000000,21.2500000000000000,21.0000000000000000,20.7500000000000000,20.5000000000000000,20.2500000000000000,20.0000000000000000,20.0000000000000000,19.7500000000000000,19.5000000000000000,19.2500000000000000,19.1250000000000000,19.1250000000000000,19.0000000000000000,19.1250000000000000
14.0000000000000000,14.1250000000000000,14.0000000000000000,14.0000000000000000,13.8750000000000000,13.7500000000000000,13.8750000000000000,13.7500000000000000,13.6250000000000000,13.7500000000000000,13.7500000000000000,13.6250000000000000,13.7500000000000000,13.8750000000000000,13.8750000000000000,14.1250000000000000,14.2500000000000000,14.6250000000000000,15.0000000000000000,15.3750000000000000,15.8750000000000000,16.0000000000000000,16.6250000000000000,17.2500000000000000,18.0000000000000000,18.8750000000000000,19.8750000000000000,20.3750000000000000,20.6250000000000000,21.0000000000000000,21.0000000000000000,20.7500000000000000,20.5000000000000000,20.2500000000000000,20.1250000000000000,19.7500000000000000,19.6250000000000000,19.2500000000000000,19.0000000000000000,18.7500000000000000,18.7500000000000000,18.3750000000000000,18.0000000000000000,17.6250000000000000,17.2500000000000000,17.1250000000000000,16.7500000000000000,16.7500000000000000,16.5000000000000000,16.6250000000000000
11.7500000000000000,11.6250000000000000,11.6250000000000000,11.7500000000000000,11.7500000000000000,12.0000000000000000,12.0000000000000000,12.0000000000000000,11.7500000000000000,11.7500000000000000,11.8750000000000000,12.0000000000000000,12.0000000000000000,12.1250000000000000,12.3750000000000000,12.6250000000000000,12.7500000000000000,13.0000000000000000,13.5000000000000000,14.1250000000000000,14.3750000000000000,14.2500000000000000,15.1250000000000000,16.0000000000000000,17.1250000000000000,17.8750000000000000,18.1250000000000000,18.8750000000000000,19.2500000000000000,19.3750000000000000,19.1250000000000000,19.1250000000000000,19.1250000000000000,18.8750000000000000,18.6250000000000000,18.2500000000000000,18.1250000000000000,17.6250000000000000,17.3750000000000000,17.1250000000000000,16.7500000000000000,16.5000000000000000,16.1250000000000000,15.7500000000000000,15.5000000000000000,15.2500000000000000,15.2500000000000000,15.1250000000000000,15.0000000000000000,15.0000000000000000
11.0000000000000000,10.8750000000000000,11.0000000000000000,10.8750000000000000,10.7500000000000000,11.0000000000000000,11.0000000000000000,11.0000000000000000,11.0000000000000000,10.5000000000000000,10.6250000000000000,10.7500000000000000,10.8750000000000000,10.8750000000000000,10.8750000000000000,11.1250000000000000,11.2500000000000000,11.6250000000000000,11.8750000000000000,12.3750000000000000,12.7500000000000000,13.1250000000000000,13.3750000000000000,13.8750000000000000,14.5000000000000000,15.3750000000000000,16.0000000000000000,16.3750000000000000,16.8750000000000000,16.8750000000000000,17.1250000000000000,17.2500000000000000,17.5000000000000000,17.1250000000000000,17.0000000000000000,16.8750000000000000,16.6250000000000000,16.2500000000000000,16.0000000000000000,15.8750000000000000,15.6250000000000000,15.2500000000000000,14.8750000000000000,14.5000000000000000,14.1250000000000000,13.8750000000000000,13.7500000000000000,13.6250000000000000,13.3750000000000000,13.5000000000000000
10.5000000000000000,10.5000000000000000,10.3750000000000000,10.3750000000000000,10.3750000000000000,10.2500000000000000,10.2500000000000000,10.3750000000000000,10.3750000000000000,10.1250000000000000,10.0000000000000000,10.0000000000000000,10.1250000000000000,10.0000000000000000,10.1250000000000000,10.1250000000000000,10.2500000000000000,10.2500000000000000,10.3750000000000000,10.6250000000000000,11.1250000000000000,11.5000000000000000,11.8750000000000000,12.3750000000000000,12.6250000000000000,13.1250000000000000,13.5000000000000000,13.6250000000000000,13.6250000000000000,13.6250000000000000,13.5000000000000000,13.7500000000000000,13.8750000000000000,13.6250000000000000,13.5000000000000000,13.3750000000000000,13.2500000000000000,13.1250000000000000,13.0000000000000000,13.0000000000000000,13.0000000000000000,12.8750000000000000,12.5000000000000000,12.1250000000000000,12.0000000000000000,11.7500000000000000,11.5000000000000000,11.5000000000000000,11.3750000000000000,11.6250000000000000
7.6250000000000000,7.3750000000000000,7.5000000000000000,7.3750000000000000,7.2500000000000000,7.3750000000000000,7.5000000000000000,7.6250000000000000,7.5000000000000000,7.5000000000000000,7.5000000000000000,7.7500000000000000,8.1250000000000000,7.7500000000000000,7.8750000000000000,8.1250000000000000,8.6250000000000000,8.6250000000000000,8.7500000000000000,9.1250000000000000,9.5000000000000000,9.8750000000000000,10.2500000000000000,10.6250000000000000,11.1250000000000000,11.3750000000000000,12.0000000000000000,12.1250000000000000,12.2500000000000000,12.1250000000000000,12.0000000000000000,11.7500000000000000,11.8750000000000000,11.7500000000000000,11.6250000000000000,11.5000000000000000,11.3750000000000000,11.3750000000000000,11.2500000000000000,11.2500000000000000,11.1250000000000000,11.0000000000000000,11.1250000000000000,10.8750000000000000,10.5000000000000000,10.2500000000000000,9.7500000000000000,9.3750000000000000,9.2500000000000000,9.3750000000000000
5.6250000000000000,5.6250000000000000,5.6250000000000000,5.5000000000000000,5.3750000000000000,5.5000000000000000,5.2500000000000000,5.3750000000000000,5.2500000000000000,5.3750000000000000,5.2500000000000000,5.1250000000000000,5.2500000000000000,5.3750000000000000,5.3750000000000000,5.5000000000000000,5.7500000000000000,5.8750000000000000,6.2500000000000000,6.5000000000000000,6.8750000000000000,7.2500000000000000,7.5000000000000000,8.1250000000000000,8.5000000000000000,9.1250000000000000,9.8750000000000000,10.2500000000000000,10.2500000000000000,10.5000000000000000,10.3750000000000000,10.5000000000000000,10.6250000000000000,10.7500000000000000,10.7500000000000000,10.8750000000000000,10.7500000000000000,10.7500000000000000,10.6250000000000000,10.7500000000000000,10.7500000000000000,10.8750000000000000,10.7500000000000000,10.1250000000000000,9.7500000000000000,9.3750000000000000,9.0000000000000000,8.7500000000000000,8.5000000000000000,8.5000000000000000
3.1250000000000000,3.0000000000000000,3.1250000000000000,3.2500000000000000,3.3750000000000000,3.7500000000000000,3.5000000000000000,3.3750000000000000,3.5000000000000000,3.6250000000000000,3.7500000000000000,3.8750000000000000,3.7500000000000000,3.6250000000000000,3.6250000000000000,3.8750000000000000,4.0000000000000000,4.3750000000000000,4.8750000000000000,5.1250000000000000,5.3750000000000000,5.1250000000000000,6.0000000000000000,6.6250000000000000,7.2500000000000000,7.6250000000000000,7.8750000000000000,8.5000000000000000,8.5000000000000000,8.6250000000000000,8.3750000000000000,8.6250000000000000,8.8750000000000000,8.8750000000000000,9.1250000000000000,9.1250000000000000,9.1250000000000000,9.0000000000000000,9.1250000000000000,9.0000000000000000,9.0000000000000000,8.8750000000000000,8.7500000000000000,8.5000000000000000,8.1250000000000000,7.7500000000000000,7.3750000000000000,7.1250000000000000,6.8750000000000000,7.1250000000000000
